Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
INFO,root,153, Acc-tr,13.29,13.72,3.109,3.1027
INFO,root,154, Acc-tr,14.23,14.56,3.0404,3.0352
INFO,root,155, Acc-tr,13.16,13.62,3.0484,3.044
INFO,root,156, Acc-tr,13.79,14.07,3.0576,3.0516
INFO,root,157, Acc-tr,13.01,13.55,3.1251,3.1225
INFO,root,158, Acc-tr,12.67,13.16,3.1192,3.1145
INFO,root,159, Acc-tr,13.25,13.9,3.0499,3.0439
INFO,root,160, Acc-tr,14.18,14.44,2.9498,2.9433
INFO,root,161, Acc-tr,13.71,14.25,2.9456,2.9414
INFO,root,162, Acc-tr,14.05,14.51,3.0453,3.0434
INFO,root,163, Acc-tr,13.27,13.54,3.2454,3.2424
INFO,root,164, Acc-tr,13.87,14.1,3.0412,3.0374
INFO,root,165, Acc-tr,13.71,13.85,3.0886,3.0844
INFO,root,166, Acc-tr,12.8,13.22,3.079,3.0742
INFO,root,167, Acc-tr,13.77,14.23,3.1271,3.1203
INFO,root,168, Acc-tr,14.3,14.69,3.0421,3.0367
INFO,root,169, Acc-tr,14.76,15.38,2.9414,2.933
INFO,root,170, Acc-tr,13.46,13.77,2.9136,2.9065
INFO,root,171, Acc-tr,13.88,14.39,3.1013,3.0966
INFO,root,172, Acc-tr,14.98,15.53,3.0001,2.992
INFO,root,173, Acc-tr,14.29,14.88,2.9868,2.975
INFO,root,174, Acc-tr,14.19,14.45,3.0379,3.0313
INFO,root,175, Acc-tr,14.1,14.47,2.9976,2.9916
INFO,root,176, Acc-tr,14.99,15.63,3.0765,3.0695
INFO,root,177, Acc-tr,14.35,14.68,3.0688,3.0637
INFO,root,178, Acc-tr,13.12,13.5,3.2129,3.2037
INFO,root,179, Acc-tr,15.06,15.72,2.9272,2.9186
INFO,root,180, Acc-tr,15.73,16.09,3.2056,3.1962
INFO,root,181, Acc-tr,14.66,15.24,3.0336,3.0244
INFO,root,182, Acc-tr,15.81,16.34,3.0828,3.076
INFO,root,183, Acc-tr,14.89,15.48,3.083,3.0743
INFO,root,184, Acc-tr,14.58,15.05,3.052,3.0485
INFO,root,185, Acc-tr,15.3,15.92,3.0174,3.0152
INFO,root,186, Acc-tr,14.45,14.79,3.0684,3.0606
INFO,root,187, Acc-tr,15.72,15.85,3.0672,3.0566
INFO,root,188, Acc-tr,15.89,16.25,3.0335,3.0271
INFO,root,189, Acc-tr,14.87,15.06,3.225,3.2185
INFO,root,190, Acc-tr,16.43,16.82,2.9972,2.9896
INFO,root,191, Acc-tr,16.06,16.47,3.1908,3.1806
INFO,root,192, Acc-tr,15.11,15.55,3.1797,3.1699
INFO,root,193, Acc-tr,15.89,16.59,3.0978,3.0907
INFO,root,194, Acc-tr,16.21,16.63,2.8451,2.8362
INFO,root,195, Acc-tr,15.06,15.48,2.9916,2.9784
INFO,root,196, Acc-tr,15.37,15.89,3.0697,3.0629
INFO,root,197, Acc-tr,14.82,15.35,3.0621,3.0504
INFO,root,198, Acc-tr,14.65,15.45,3.0701,3.0583
INFO,root,199, Acc-tr,14.86,15.37,3.0841,3.0744
INFO,root,200, Acc-tr,16.01,16.72,3.0196,3.015
INFO,root,201, Acc-tr,15.27,15.83,3.1497,3.1425
INFO,root,202, Acc-tr,15.73,16.24,3.09,3.0827
INFO,root,203, Acc-tr,14.46,14.69,3.3902,3.3877
INFO,root,204, Acc-tr,15.16,15.53,3.036,3.0274
INFO,root,205, Acc-tr,14.73,15.41,3.1395,3.1346
INFO,root,206, Acc-tr,16.35,17.06,2.8789,2.8693
INFO,root,207, Acc-tr,14.76,15.27,3.0528,3.0421
INFO,root,208, Acc-tr,14.69,15.1,3.1348,3.1231
INFO,root,209, Acc-tr,14.84,15.05,3.2671,3.2623
INFO,root,210, Acc-tr,13.67,14.01,3.0732,3.0644
INFO,root,211, Acc-tr,13.96,14.2,3.2745,3.2663
INFO,root,212, Acc-tr,13.77,13.91,3.222,3.2158
INFO,root,213, Acc-tr,13.05,13.02,3.2178,3.21
